X,Y,Z,r,theta,phi,E_r,E_t
0.8704108445878976,-0.40587924257249675,0.27865211657649225,1.0,1.2884059759104207,5.846852994181004,(0.0030224274235988685-0.00083580129518188j),(-0.045329725335722666-0.16386332635534223j)
0.8773618463061693,-0.3906266613707656,0.27865211657649225,1.0,1.2884059759104207,5.8643062867009474,(0.003081036761752686-0.0008520087185119621j),(-0.0450165721164151-0.16273130254989077j)
0.884045595106861,-0.3752550915038956,0.27865211657649225,1.0,1.2884059759104207,5.8817595792208905,(0.0031387075862621895-0.0008679566117327923j),(-0.044699114645907076-0.1615837192211035j)
0.8904600550553412,-0.3597692153009758,0.27865211657649225,1.0,1.2884059759104207,5.899212871740834,(0.0031954223300355786-0.0008836401169616013j),(-0.04437813322119567-0.1604233970801264j)
0.8966032722449712,-0.3441737499099126,0.27865211657649225,1.0,1.2884059759104207,5.916666164260777,(0.003251163717212495-0.0008990544568507727j),(-0.04405448312283059-0.1592534278976413j)
0.9024733753922848,-0.3284734458605401,0.27865211657649225,1.0,1.2884059759104207,5.934119456780721,(0.0033059147684264146-0.0009141949360430487j),(-0.04372910187374912-0.15807720074397333j)
0.9080685764069978,-0.31267308561756557,0.27865211657649225,1.0,1.2884059759104207,5.951572749300664,(0.0033596588059767673-0.0009290569426017973j),(-0.043403016935788-0.15689842981136984j)
0.9133871709366793,-0.2967774821237798,0.27865211657649225,1.0,1.2884059759104207,5.969026041820607,(0.0034123794589090524-0.0009436359494158608j),(-0.04307735370536491-0.15572118331773513j)
0.9184275388859133,-0.280791477333991,0.27865211657649225,1.0,1.2884059759104207,5.98647933434055,(0.003464060668001699-0.0009579275155785173j),(-0.04275334358708526-0.15454991269209709j)
0.9231881449097955,-0.26471994074011734,0.27865211657649225,1.0,1.2884059759104207,6.003932626860494,(0.0035146866906577666-0.0009719272877402695j),(-0.04243233181421602-0.15338948084495996j)
0.9276675388816137,-0.24856776788789545,0.27865211657649225,1.0,1.2884059759104207,6.021385919380437,(0.003564242105700342-0.0009856310014349139j),(-0.042115784543558826-0.1522451878157328j)
0.9318643563345713,-0.2323398788856449,0.27865211657649225,1.0,1.2884059759104207,6.03883921190038,(0.0036127118180699037-0.0009990344823785126j),(-0.04180529457674234-0.15112279145471477j)
0.9357773188774167,-0.21604121690555877,0.27865211657649225,1.0,1.2884059759104207,6.056292504420323,(0.0036600810634225575-0.001012133647740908j),(-0.04150258485154934-0.15002852004400583j)
0.9394052345838535,-0.19967674667796498,0.27865211657649225,1.0,1.2884059759104207,6.073745796940266,(0.0037063354126273132-0.001024924507389437j),(-0.041209508614143874-0.14896907292004374j)
0.9427469983556134,-0.18325145297902018,0.27865211657649225,1.0,1.2884059759104207,6.09119908946021,(0.003751460776161292-0.0010374031651043455j),(-0.04092804494556676-0.14795160430227422j)
0.9458015922590788,-0.16677033911230207,0.27865211657649225,1.0,1.2884059759104207,6.1086523819801535,(0.003795443408401636-0.001049565819765618j),(-0.040660288109493105-0.146983684786139j)
0.9485680858353563,-0.15023842538474982,0.27865211657649225,1.0,1.2884059759104207,6.126105674500097,(0.0038382699118125006-0.0010614087665108151j),(-0.040408429068809475-0.1460732345269912j)
0.951045636383703,-0.13366074757743313,0.27865211657649225,1.0,1.2884059759104207,6.14355896702004,(0.0038799272410260637-0.0010729283978636228j),(-0.04017472756328641-0.14522842230310096j)
0.9532334892182215,-0.11704235541160271,0.27865211657649225,1.0,1.2884059759104207,6.161012259539984,(0.003920402706816321-0.0010841212048327794j),(-0.03996147344232619-0.1444575257366471j)
0.9551309778977436,-0.10038831101050003,0.27865211657649225,1.0,1.2884059759104207,6.178465552059927,(0.003959683979964282-0.0010949837779807988j),(-0.039770936597364345-0.14376875030336558j)
0.9567375244288367,-0.08370368735738014,0.27865211657649225,1.0,1.2884059759104207,6.19591884457987,(0.003997759095013607-0.0011055128084627222j),(-0.03960530589824022-0.14317000859239717j)
0.9580526394418643,-0.06699356675023535,0.27865211657649225,1.0,1.2884059759104207,6.213372137099813,(0.004034616453915453-0.0011157050890338346j),(-0.039466618992436024-0.14266866653619503j)
0.9590759223400535,-0.05026303925367721,0.27865211657649225,1.0,1.2884059759104207,6.230825429619756,(0.004070244829561234-0.0011255575150267512j),(-0.039356686542337475-0.14227126953424443j)
0.959807061421521,-0.033517201148452545,0.27865211657649225,1.0,1.2884059759104207,6.2482787221397,(0.004104633369202571-0.0011350670852970663j),(-0.039277016177144304-0.1419832675453575j)
0.9602458339742195,-0.01676115337907049,0.27865211657649225,1.0,1.2884059759104207,6.265732014659643,(0.004137771597757172-0.0011442309031375578j),(-0.039228742726716184-0.1418087628885746j)
0.9603921063437793,-2.3522822379205876e-16,0.27865211657649225,1.0,1.2884059759104207,6.283185307179586,(0.004169649420999612-0.0011530461771605428j),(-0.03921257175704238-0.14175030612843323j)
0.9651603150596496,0.0,0.2616592559684407,1.0,1.3060553728407005,0.0,(0.004190351130832508-0.0011587708856368214j),(-0.03853386048821642-0.1392968192537405j)
0.9650133164688071,0.01684437009555761,0.2616592559684407,1.0,1.3060553728407005,0.017453292519943295,(0.004221110801336419-0.0011672769533907772j),(-0.03855150898195283-0.13936061714502268j)
0.9645723654734742,0.03368360923280904,0.2616592559684407,1.0,1.3060553728407005,0.03490658503988659,(0.004250584680599418-0.001175427457277061j),(-0.03860416328976616-0.13955095825036395j)
0.9638375963915958,0.05051258801638771,0.2616592559684407,1.0,1.3060553728407005,0.05235987755982989,(0.004278763790592376-0.0011832199145732365j),(-0.03869096764545208-0.13986474904348112j)
0.962809233040952,0.06732618017633016,0.2616592559684407,1.0,1.3060553728407005,0.06981317007977318,(0.004305639547685419-0.0011906519516213104j),(-0.03881055245649374-0.14029703855712275j)
0.9614875886709816,0.08411926412958752,0.2616592559684407,1.0,1.3060553728407005,0.08726646259971647,(0.004331203765262543-0.0011977213045508458j),(-0.038961111210129025-0.14084129639234721j)
0.9598730658673625,0.10088672454010944,0.2616592559684407,1.0,1.3060553728407005,0.10471975511965978,(0.004355448656215471-0.0012044258199684168j),(-0.03914049388051642-0.14148975037794925j)
0.9579661564293811,0.11762345387702478,0.2616592559684407,1.0,1.3060553728407005,0.12217304763960307,(0.004378366835315544-0.0012107634556136854j),(-0.039346306476193624-0.14223374642654038j)
0.9557674412201248,0.13432435397044518,0.2616592559684407,1.0,1.3060553728407005,0.13962634015954636,(0.004399951321463376-0.0012167322809814448j),(-0.03957600748651247-0.1430640971806916j)
0.9532775899895457,0.15098433756441698,0.2616592559684407,1.0,1.3060553728407005,0.15707963267948966,(0.0044201955398154025-0.0012223304779096738j),(-0.03982699430797589-0.1439713944372205j)
0.9504973611704483,0.1675983298665485,0.2616592559684407,1.0,1.3060553728407005,0.17453292519943295,(0.004439093323786621-0.0012275563411333287j),(-0.04009667548818114-0.14494627030326132j)
0.9474276016474639,0.1841612700938412,0.2616592559684407,1.0,1.3060553728407005,0.19198621771937624,(0.004456638916928938-0.0012324082788038998j),(-0.04038252718046906-0.14597960127527826j)
0.9440692464990803,0.20066811301425305,0.2616592559684407,1.0,1.3060553728407005,0.20943951023931956,(0.004472826974684719-0.0012368848129741296j),(-0.04068213417970895-0.14706265658018422j)
0.9404233187128088,0.21711383048352512,0.2616592559684407,1.0,1.3060553728407005,0.22689280275926285,(0.0044876525660147845-0.0012409845800483506j),(-0.04099321719016582-0.14818719674645844j)
0.9364909288735723,0.23349341297680296,0.2616592559684407,1.0,1.3060553728407005,0.24434609527920614,(0.004501111174900361-0.0012447063311978035j),(-0.04131364862245425-0.14934553070887804j)
0.9322732748254096,0.24980187111458657,0.2616592559684407,1.0,1.3060553728407005,0.2617993877991494,(0.004513198701718828-0.0012480489327410336j),(-0.04164145938078003-0.15053054034386834j)
0.927771641306601,0.26603423718254365,0.2616592559684407,1.0,1.3060553728407005,0.2792526803190927,(0.0045239114644924075-0.0012510113664892257j),(-0.041974838953701465-0.15173568079758332j)
0.9229873995583247,0.28218556664472344,0.2616592559684407,1.0,1.3060553728407005,0.29670597283903605,(0.004533246200009784-0.0012535927300563684j),(-0.04231213080730286-0.15295496383259766j)
0.9179220069069631,0.2982509396497102,0.2616592559684407,1.0,1.3060553728407005,0.3141592653589793,(0.004541200064820111-0.0012557922371340922j),(-0.042651824704913244-0.15418293006431277j)
0.9125770063201878,0.31422546252925804,0.2616592559684407,1.0,1.3060553728407005,0.33161255787892263,(0.004547770636099092-0.0012576092177312894j),(-0.0429925472090589-0.15541461462625988j)
0.9069540259369552,0.3301042692889489,0.2616592559684407,1.0,1.3060553728407005,0.3490658503988659,(0.004552955912387063-0.0012590431183780075j),(-0.04333305129479071-0.15664550962313675j)
0.9010547785715612,0.3458825230904226,0.2616592559684407,1.0,1.3060553728407005,0.3665191429188092,(0.004556754314198664-0.0012600935022942497j),(-0.04367220573321846-0.1578715257531123j)
0.8948810611919009,0.3615554177247237,0.2616592559684407,1.0,1.3060553728407005,0.3839724354387525,(0.004559164684503884-0.0012607600495228926j),(-0.04400898469102203-0.15908895471089876j)
0.888434754372094,0.3771181790763199,0.2616592559684407,1.0,1.3060553728407005,0.4014257279586958,(0.004560186289080585-0.0012610425570271908j),(-0.04434245783040456-0.1602944333998737j)
0.8817178217196444,0.39256606657734355,0.2616592559684407,1.0,1.3060553728407005,0.4188790204786391,(0.004559818816738118-0.001260940938752628j),(-0.04467178107595294-0.1614849105550305j)
0.8747323092773068,0.40789437465161493,0.2616592559684407,1.0,1.3060553728407005,0.4363323129985824,(0.004558062379412113-0.0012604552256530936j),(-0.044996188131270265-0.16265761607627185j)
0.8674803448998414,0.42309843414800585,0.2616592559684407,1.0,1.3060553728407005,0.4537856055185257,(0.0045549175121303975-0.0012595855656815536j),(-0.045314982771095615-0.16381003316503714j)
0.8599641376058484,0.4381736137627087,0.2616592559684407,1.0,1.3060553728407005,0.47123889803846897,(0.004550385172850002-0.001258332223744815j),(-0.04562753189704683-0.1649398732213909j)
0.8521859769048812,0.45311532144997646,0.2616592559684407,1.0,1.3060553728407005,0.4886921905584123,(0.004544466742165391-0.0012566955816229839j),(-0.04593325932180175-0.16604505337431227j)
0.8441482321000376,0.46791900582090373,0.2616592559684407,1.0,1.3060553728407005,0.5061454830783556,(0.004537164022887891-0.0012546761378530902j),(-0.04623164023313934-0.16712367646965737j)
0.8358533515662492,0.48258015752982475,0.2616592559684407,1.0,1.3060553728407005,0.5235987755982988,(0.004528479239496515-0.0012522745075773173j),(-0.04652219628284727-0.16817401331694984j)
0.8273038620044801,0.49709431064790327,0.2616592559684407,1.0,1.3060553728407005,0.5410520681182421,(0.004518415037460417-0.0012494914223554643j),(-0.046804491243615645-0.16919448698940814j)
0.8185023676720721,0.5114570440234978,0.2616592559684407,1.0,1.3060553728407005,0.5585053606381855,(0.004506974482433047-0.0012463277299422709j),(-0.047078127178173564-0.17018365897566948j)
0.8094515495894608,0.525663982628887,0.2616592559684407,1.0,1.3060553728407005,0.5759586531581288,(0.00449416105931828-0.0012427843940290874j),(-0.04734274106780667-0.17114021699216053j)
0.8001541647235112,0.5397107988929463,0.2616592559684407,1.0,1.3060553728407005,0.5934119456780721,(0.004479978671208929-0.0012388624939503566j),(-0.0475980018513294-0.17206296427920445j)
0.7906130451477194,0.5535932140193667,0.2616592559684407,1.0,1.3060553728407005,0.6108652381980153,(0.004464431638197813-0.0012345632243548393j),(-0.04784360783000534-0.17295081022004266j)
0.780831097179535,0.567306999290019,0.2616592559684407,1.0,1.3060553728407005,0.6283185307179586,(0.004447524696061778-0.0012298878948417034j),(-0.04807928439842638-0.17380276213811688j)
0.7708113004950691,0.5808479773530613,0.2616592559684407,1.0,1.3060553728407005,0.6457718232379019,(0.004429262994819171-0.0012248379295616036j),(-0.048304782065844425-0.17461791814435354j)
0.7605567072214556,0.594212023495401,0.2616592559684407,1.0,1.3060553728407005,0.6632251157578453,(0.004409652097161117-0.0012194148667828931j),(-0.048519874736655415-0.17539546092125138j)
0.7500704410071444,0.6073950668991229,0.2616592559684407,1.0,1.3060553728407005,0.6806784082777885,(0.004388697976757008-0.00121362035842302j),(-0.048724358222728824-0.17613465234508466j)
0.7393556960704066,0.6203930918814993,0.2616592559684407,1.0,1.3060553728407005,0.6981317007977318,(0.0043664070164349065-0.0012074561695453517j),(-0.04891804896390935-0.17683482886058396j)
0.7284157362263466,0.6332021391182058,0.2616592559684407,1.0,1.3060553728407005,0.7155849933176751,(0.004342786006237269-0.0012009241778215822j),(-0.04910078293635461-0.1774953975346959j)
0.7172538938927101,0.64581830684937,0.2616592559684407,1.0,1.3060553728407005,0.7330382858376184,(0.004317842141352617-0.001194026372959615j),(-0.04927241473141717-0.17811583272681542j)
0.7058735690747995,0.6582377520680854,0.2616592559684407,1.0,1.3060553728407005,0.7504915783575618,(0.004291583019923825-0.0011867648560976557j),(-0.04943281679059198-0.1786956733231559j)
0.694278228329798,0.6704566916910286,0.2616592559684407,1.0,1.3060553728407005,0.767944870877505,(0.004264016640733653-0.0011791418391640758j),(-0.04958187878452568-0.1792345204919437j)
0.6824714037108229,0.6824714037108229,0.2616592559684407,1.0,1.3060553728407005,0.7853981633974483,(0.004235151400768291-0.0011711596442036815j),(-0.049719507126494235-0.17973203592466863j)
0.6704566916910286,0.694278228329798,0.2616592559684407,1.0,1.3060553728407005,0.8028514559173916,(0.004204996092659398-0.0011628207026703862j),(-0.04984562461287703-0.18018794053642773j)
0.6582377520680854,0.7058735690747995,0.2616592559684407,1.0,1.3060553728407005,0.8203047484373349,(0.00417355990200598-0.001154127554686565j),(-0.04996017018522982-0.18060201360583086j)
0.64581830684937,0.7172538938927101,0.2616592559684407,1.0,1.3060553728407005,0.8377580409572782,(0.004140852404576214-0.001145082848269302j),(-0.05006309881047516-0.1809740923419144j)
0.6332021391182058,0.7284157362263466,0.2616592559684407,1.0,1.3060553728407005,0.8552113334772214,(0.004106883563390697-0.001135689338523782j),(-0.05015438147764801-0.18130407187235997j)
0.6203930918814994,0.7393556960704066,0.2616592559684407,1.0,1.3060553728407005,0.8726646259971648,(0.004071663725687483-0.0011259498868040818j),(-0.050234005311454936-0.18159190565401526j)
0.607395066899123,0.7500704410071444,0.2616592559684407,1.0,1.3060553728407005,0.8901179185171081,(0.004035203619770334-0.0011158674598415429j),(-0.05030197380479972-0.18183760631344598j)
0.594212023495401,0.7605567072214557,0.2616592559684407,1.0,1.3060553728407005,0.9075712110370514,(0.003997514351740713-0.0011054451288410822j),(-0.050358307174296235-0.18204124693209195j)
0.5808479773530614,0.7708113004950691,0.2616592559684407,1.0,1.3060553728407005,0.9250245035569946,(0.0039586074021147515-0.0010946860685456853j),(-0.05040304284479018-0.18220296279777956j)
0.567306999290019,0.780831097179535,0.2616592559684407,1.0,1.3060553728407005,0.9424777960769379,(0.003918494622326238-0.0010835935562693525j),(-0.05043623607096663-0.18232295365176038j)
0.5535932140193667,0.7906130451477194,0.2616592559684407,1.0,1.3060553728407005,0.9599310885968813,(0.003877188231116423-0.0010721709708987706j),(-0.05045796070631049-0.1824014864684689j)
0.5397107988929462,0.8001541647235112,0.2616592559684407,1.0,1.3060553728407005,0.9773843811168246,(0.00383470081081228-0.0010604217918641007j),(-0.050468310132079544-0.18243889881367634j)
0.525663982628887,0.8094515495894608,0.2616592559684407,1.0,1.3060553728407005,0.9948376736367679,(0.0037910453034935504-0.0010483495980790946j),(-0.05046739836145901-0.1824356028359119j)
0.5114570440234978,0.8185023676720722,0.2616592559684407,1.0,1.3060553728407005,1.0122909661567112,(0.003746235007050699-0.0010359580668509246j),(-0.05045536133680604-0.18239208995590994j)
0.49709431064790327,0.8273038620044801,0.2616592559684407,1.0,1.3060553728407005,1.0297442586766545,(0.0037002835711341265-0.0010232509727600334j),(-0.05043235844084179-0.18230893632943945j)
0.4825801575298249,0.8358533515662491,0.2616592559684407,1.0,1.3060553728407005,1.0471975511965976,(0.003653204992996325-0.0010102321865103896j),(-0.050398574245728245-0.1821868091700875j)
0.4679190058209038,0.8441482321000376,0.2616592559684407,1.0,1.3060553728407005,1.064650843716541,(0.0036050136132282596-0.000996905673750386j),(-0.050354220527246016-0.18202647403033478j)
0.4531153214499765,0.8521859769048811,0.2616592559684407,1.0,1.3060553728407005,1.0821041362364843,(0.0035557241113910523-0.0009832754938649383j),(-0.050299538574549885-0.18182880315114466j)
0.43817361376270875,0.8599641376058483,0.2616592559684407,1.0,1.3060553728407005,1.0995574287564276,(0.003505351501544469-0.0009693457987388304j),(-0.05023480182918902-0.1815947850018273j)
0.4230984341480059,0.8674803448998414,0.2616592559684407,1.0,1.3060553728407005,1.117010721276371,(0.0034539111276733663-0.0009551208314921792j),(-0.050160318889915546-0.18132553514214322j)
0.40789437465161493,0.8747323092773068,0.2616592559684407,1.0,1.3060553728407005,1.1344640137963142,(0.003401418659014012-0.0009406049251877793j),(-0.050076436921892085-0.18102230854635898j)
0.39256606657734355,0.8817178217196444,0.2616592559684407,1.0,1.3060553728407005,1.1519173063162575,(0.0033478900852808593-0.0009258025015113464j),(-0.04998354550979675-0.1806865135318681j)
0.37711817907631984,0.888434754372094,0.2616592559684407,1.0,1.3060553728407005,1.1693705988362009,(0.0032933417117959477-0.0009107180694244807j),(-0.04988208099301502-0.180319727430611j)
0.36155541772472366,0.8948810611919009,0.2616592559684407,1.0,1.3060553728407005,1.1868238913561442,(0.0032377901545223528-0.0008953562237913599j),(-0.04977253131667338-0.17992371412513836j)
0.3458825230904227,0.9010547785715612,0.2616592559684407,1.0,1.3060553728407005,1.2042771838760873,(0.0031812523350024887-0.0008797216439789526j),(-0.04965544142288311-0.17950044353752878j)
0.33010426928894904,0.9069540259369551,0.2616592559684407,1.0,1.3060553728407005,1.2217304763960306,(0.003123745475203903-0.0008638190924317162j),(-0.04953141919020292-0.17905211310008673j)
0.3142254625292581,0.9125770063201877,0.2616592559684407,1.0,1.3060553728407005,1.239183768915974,(0.003065287092273153-0.0008476534132209611j),(-0.049401141902953215-0.1785811711413736j)
0.2982509396497103,0.9179220069069631,0.2616592559684407,1.0,1.3060553728407005,1.2566370614359172,(0.003005894993199999-0.000831229530569095j),(-0.049265363191826436-0.1780903419759965j)
0.28218556664472344,0.9229873995583247,0.2616592559684407,1.0,1.3060553728407005,1.2740903539558606,(0.002945587269393136-0.0008145524473499542j),(-0.04912492032855584-0.1775826522741956j)
0.26603423718254365,0.927771641306601,0.2616592559684407,1.0,1.3060553728407005,1.2915436464758039,(0.0028843822911695178-0.0007976272435645854j),(-0.048980741674368354-0.1770614579874507j)
0.24980187111458657,0.9322732748254096,0.2616592559684407,1.0,1.3060553728407005,1.3089969389957472,(0.002822298702158347-0.0007804590747940409j),(-0.048833853968632886-0.1765304706963484j)
0.2334934129768029,0.9364909288735723,0.2616592559684407,1.0,1.3060553728407005,1.3264502315156905,(0.0027593554136222847-0.0007630531706288379j),(-0.0486853889942978-0.17599378170558802j)
0.21711383048352503,0.9404233187128088,0.2616592559684407,1.0,1.3060553728407005,1.3439035240356338,(0.002695571598696774-0.0007454148330759866j),(-0.04853658896665131-0.17545588152394764j)
0.20066811301425316,0.9440692464990802,0.2616592559684407,1.0,1.3060553728407005,1.361356816555577,(0.0026309666865496537-0.0007275494349439944j),(-0.04838880976240648-0.17492167153713634j)
0.1841612700938413,0.9474276016474639,0.2616592559684407,1.0,1.3060553728407005,1.3788101090755203,(0.002565560356463116-0.000709462418206195j),(-0.04824352084701428-0.1743964637450645j)
0.16759832986654857,0.9504973611704483,0.2616592559684407,1.0,1.3060553728407005,1.3962634015954636,(0.002499372531838858-0.0006911592923430818j),(-0.048102300494665275-0.17388596348252064j)
0.150984337564417,0.9532775899895457,0.2616592559684407,1.0,1.3060553728407005,1.413716694115407,(0.0024324233741293976-0.0006726456326641291j),(-0.04796682467441757-0.1733962292434056j)
0.1343243539704452,0.9557674412201248,0.2616592559684407,1.0,1.3060553728407005,1.4311699866353502,(0.0023647332766967935-0.000653927078609381j),(-0.04783884787186198-0.17293360335260877j)
0.11762345387702479,0.9579661564293811,0.2616592559684407,1.0,1.3060553728407005,1.4486232791552935,(0.0022963228586004338-0.0006350093320317641j),(-0.04772017423120022-0.17250460764690698j)
0.10088672454010943,0.9598730658673625,0.2616592559684407,1.0,1.3060553728407005,1.4660765716752369,(0.0022272129583163335-0.0006158981554601368j),(-0.047612617856869405-0.1721157999685481j)
0.0841192641295875,0.9614875886709816,0.2616592559684407,1.0,1.3060553728407005,1.4835298641951802,(0.00215742462738965-0.0005965993703440153j),(-0.04751795201420045-0.17177359052966232j)
0.06732618017633009,0.962809233040952,0.2616592559684407,1.0,1.3060553728407005,1.5009831567151235,(0.002086979124022024-0.0005771188552802905j),(-0.047437848358880146-0.17148402223167014j)
0.05051258801638783,0.9638375963915958,0.2616592559684407,1.0,1.3060553728407005,1.5184364492350666,(0.0020158979065961944-0.0005574625442225846j),(-0.047373809121751244-0.17125252551873818j)
0.03368360923280914,0.9645723654734742,0.2616592559684407,1.0,1.3060553728407005,1.53588974175501,(0.001944202627139579-0.0005376364246736548j),(-0.04732709711375776-0.17108366535128997j)
0.016844370095557695,0.9650133164688071,0.2616592559684407,1.0,1.3060553728407005,1.5533430342749532,(0.001871915124728827-0.0005176465358615531j),(-0.047298670048717885-0.17098090378807024j)
5.909902452509254e-17,0.9651603150596496,0.2616592559684407,1.0,1.3060553728407005,1.5707963267948966,(0.0017990574188374209-0.0004974989669000755j),(-0.04728912646867268-0.17094640451061047j)
-0.016844370095557577,0.9650133164688071,0.2616592559684407,1.0,1.3060553728407005,1.5882496193148399,(0.0017256517026283745-0.00047719985493390035j),(-0.047298670048717885-0.17098090378807024j)
-0.033683609232809025,0.9645723654734742,0.2616592559684407,1.0,1.3060553728407005,1.6057029118347832,(0.0016517203361939637-0.0004567553832691735j),(-0.04732709711375776-0.17108366535128997j)
-0.050512588016387715,0.9638375963915958,0.2616592559684407,1.0,1.3060553728407005,1.6231562043547265,(0.0015772858397445635-0.0004361717794900198j),(-0.047373809121751244-0.17125252551873818j)
-0.06732618017633019,0.962809233040952,0.2616592559684407,1.0,1.3060553728407005,1.6406094968746698,(0.0015023708867488669-0.00041545531356153233j),(-0.047437848358880146-0.17148402223167014j)
-0.08411926412958759,0.9614875886709816,0.2616592559684407,1.0,1.3060553728407005,1.6580627893946132,(0.0014269982970272698-0.0003946122959199368j),(-0.04751795201420045-0.17177359052966232j)
-0.10088672454010951,0.9598730658673625,0.2616592559684407,1.0,1.3060553728407005,1.6755160819145565,(0.0013511910298007537-0.0003736490755503048j),(-0.047612617856869405-0.1721157999685481j)
-0.11762345387702466,0.9579661564293812,0.2616592559684407,1.0,1.3060553728407005,1.6929693744344996,(0.0012749721766972739-0.0003525720380526438j),(-0.04772017423120022-0.17250460764690698j)
-0.1343243539704451,0.9557674412201248,0.2616592559684407,1.0,1.3060553728407005,1.710422666954443,(0.0011983649547178577-0.0003313876036967476j),(-0.04783884787186198-0.17293360335260877j)
-0.15098433756441693,0.9532775899895457,0.2616592559684407,1.0,1.3060553728407005,1.7278759594743862,(0.0011213926991644038-0.0003101022254665373j),(-0.04796682467441757-0.1733962292434056j)
-0.16759832986654846,0.9504973611704483,0.2616592559684407,1.0,1.3060553728407005,1.7453292519943295,(0.0010440788565315965-0.00028872238709442546j),(-0.04810230049466483-0.17388596348252067j)
-0.1841612700938412,0.9474276016474639,0.2616592559684407,1.0,1.3060553728407005,1.7627825445142729,(0.0009664469773648871-0.00026725460108629226j),(-0.04824352084701428-0.1743964637450645j)
-0.20066811301425305,0.9440692464990803,0.2616592559684407,1.0,1.3060553728407005,1.7802358370342162,(0.0008885207090866887-0.000245705406737713j),(-0.04838880976240648-0.17492167153713634j)
-0.21711383048352514,0.9404233187128088,0.2616592559684407,1.0,1.3060553728407005,1.7976891295541595,(0.0008103237887931896-0.0002240813681420378j),(-0.04853658896665131-0.17545588152394764j)
-0.233493412976803,0.9364909288735723,0.2616592559684407,1.0,1.3060553728407005,1.8151424220741028,(0.000731880036023866-0.00020238907219089907j),(-0.0486853889942978-0.17599378170558802j)
-0.24980187111458668,0.9322732748254096,0.2616592559684407,1.0,1.3060553728407005,1.8325957145940461,(0.0006532133455056815-0.00018063512656778735j),(-0.048833853968632886-0.1765304706963484j)
-0.26603423718254354,0.927771641306601,0.2616592559684407,1.0,1.3060553728407005,1.8500490071139892,(0.0005743476798746301-0.00015882615773527166j),(-0.048980741674368354-0.1770614579874507j)
-0.2821855666447234,0.9229873995583248,0.2616592559684407,1.0,1.3060553728407005,1.8675022996339325,(0.000495307062376469-0.00013696880891652568j),(-0.04912492032855584-0.1775826522741956j)
-0.29825093964971017,0.9179220069069632,0.2616592559684407,1.0,1.3060553728407005,1.8849555921538759,(0.0004161155695489455-0.00011506973807173706j),(-0.04926536319182715-0.17809034197599638j)
-0.314225462529258,0.9125770063201878,0.2616592559684407,1.0,1.3060553728407005,1.9024088846738192,(0.00033679732388793986-9.3135615870025e-05j),(-0.049401141902953215-0.1785811711413736j)
-0.3301042692889489,0.9069540259369552,0.2616592559684407,1.0,1.3060553728407005,1.9198621771937625,(0.00025737648649946286-7.117312365749495e-05j),(-0.04953141919020412-0.17905211310008642j)
-0.3458825230904226,0.9010547785715612,0.2616592559684407,1.0,1.3060553728407005,1.9373154697137058,(0.0001778772497399103-4.918895142203025e-05j),(-0.04965544142288311-0.17950044353752878j)
-0.36155541772472377,0.8948810611919009,0.2616592559684407,1.0,1.3060553728407005,1.9547687622336491,(9.832382984696766e-05-2.7189795755457977e-05j),(-0.04977253131667338-0.17992371412513836j)
-0.37711817907631995,0.8884347543720938,0.2616592559684407,1.0,1.3060553728407005,1.9722220547535925,(1.874045956298085e-05-5.18235781370518e-06j),(-0.04988208099301502-0.180319727430611j)
-0.3925660665773436,0.8817178217196444,0.2616592559684407,1.0,1.3060553728407005,1.9896753472735358,(-6.084861924655331e-05+1.6826658724443835e-05j),(-0.04998354550979675-0.1806865135318681j)
-0.4078943746516148,0.8747323092773069,0.2616592559684407,1.0,1.3060553728407005,2.007128639793479,(-0.00014041916297719042+3.883054969933632e-05j),(-0.050076436921892675-0.18102230854635631j)
-0.42309843414800596,0.8674803448998413,0.2616592559684407,1.0,1.3060553728407005,2.0245819323134224,(-0.00021994693367052652+6.082261251263359e-05j),(-0.050160318889915546-0.18132553514214322j)
-0.4381736137627087,0.8599641376058484,0.2616592559684407,1.0,1.3060553728407005,2.0420352248333655,(-0.0002994077063971889+8.279614816895855e-05j),(-0.05023480182918941-0.181594785001827j)
-0.45311532144997657,0.8521859769048811,0.2616592559684407,1.0,1.3060553728407005,2.059488517353309,(-0.00037877727663606465+0.00010474446331648629j),(-0.050299538574549885-0.18182880315114466j)
-0.4679190058209037,0.8441482321000378,0.2616592559684407,1.0,1.3060553728407005,2.076941809873252,(-0.0004580314676471721+0.00012666087228580238j),(-0.050354220527246654-0.18202647403033473j)
-0.4825801575298246,0.8358533515662492,0.2616592559684407,1.0,1.3060553728407005,2.0943951023931953,(-0.0005371461378361791+0.00014853869912643188j),(-0.050398574245728245-0.18218680917008753j)
-0.4970943106479034,0.8273038620044801,0.2616592559684407,1.0,1.3060553728407005,2.111848394913139,(-0.0006160971881081625+0.00017037127964038116j),(-0.05043235844084179-0.18230893632943945j)
-0.5114570440234977,0.8185023676720722,0.2616592559684407,1.0,1.3060553728407005,2.129301687433082,(-0.0006948605692083613+0.0001921519634121262j),(-0.05045536133680604-0.18239208995590994j)
-0.525663982628887,0.8094515495894608,0.2616592559684407,1.0,1.3060553728407005,2.1467549799530254,(-0.0007734122890479323+0.0002138741158343982j),(-0.05046739836145901-0.1824356028359119j)
-0.5397107988929462,0.8001541647235112,0.2616592559684407,1.0,1.3060553728407005,2.1642082724729685,(-0.0008517284200120479+0.00023553112012914345j),(-0.050468310132079544-0.18243889881367634j)
